"","pumps","datetimehourly","section","holiday","workday","weathertype","atemp","atemX","totalsales","quantity","newcustomer","returningcustomer","day.rushhour","day.rushhour.pumps","day.delivery.expected","day.delivery.expected.accuracy","day.consump.ave","timedatepos","day_col","month_col","year_col","second_col","min_col","hour_col"
"3957",0,"5/17/17 8:00",1,0,1,1,26.9,80.42,0,0,0,0,0,2,24,0.8,2.2,2017-05-17 08:00:00,17,5,2017,0,0,8
"3958",2,"5/17/17 9:00",1,0,1,1,25.06666667,77.12,79.79,5.323,1,1,0,2,24,0.8,2.2,2017-05-17 09:00:00,17,5,2017,0,0,9
"3959",1,"5/17/17 10:00",1,0,1,1,23.23333333,73.82,36.44,2.431,0,1,0,2,24,0.8,2.2,2017-05-17 10:00:00,17,5,2017,0,0,10
"3960",2,"5/17/17 11:00",2,0,1,1,21.4,70.52,101.14,6.747,0,2,0,2,24,0.8,2.2,2017-05-17 11:00:00,17,5,2017,0,0,11
"3961",0,"5/17/17 12:00",2,0,1,1,20.7,69.26,0,0,0,0,0,2,24,0.8,2.2,2017-05-17 12:00:00,17,5,2017,0,0,12
"3962",0,"5/17/17 13:00",2,0,1,1,20,68,0,0,0,0,0,2,24,0.8,2.2,2017-05-17 13:00:00,17,5,2017,0,0,13
"3963",1,"5/17/17 14:00",2,0,1,1,19.5,67.1,30.86,2.059,0,1,0,2,24,0.8,2.2,2017-05-17 14:00:00,17,5,2017,0,0,14
"3964",1,"5/17/17 15:00",3,0,1,1,19.4,66.92,30.8,2.055,0,1,0,2,24,0.8,2.2,2017-05-17 15:00:00,17,5,2017,0,0,15
"3965",0,"5/17/17 16:00",3,0,1,1,19.3,66.74,0,0,0,0,0,2,24,0.8,2.2,2017-05-17 16:00:00,17,5,2017,0,0,16
"3966",0,"5/17/17 17:00",3,0,1,1,19.2,66.56,0,0,0,0,0,2,24,0.8,2.2,2017-05-17 17:00:00,17,5,2017,0,0,17
"3967",0,"5/17/17 18:00",3,0,1,1,19.1,66.38,0,0,0,0,0,2,24,0.8,2.2,2017-05-17 18:00:00,17,5,2017,0,0,18
"3968",0,"5/17/17 19:00",3,0,1,1,19,66.2,0,0,0,0,0,2,24,0.8,2.2,2017-05-17 19:00:00,17,5,2017,0,0,19
"3969",0,"5/17/17 20:00",3,0,1,1,18.9,66.02,0,0,0,0,0,2,24,0.8,2.2,2017-05-17 20:00:00,17,5,2017,0,0,20
"3970",0,"5/17/17 21:00",3,0,1,1,18.8,65.84,0,0,0,0,0,2,24,0.8,2.2,2017-05-17 21:00:00,17,5,2017,0,0,21
"3971",0,"5/17/17 22:00",4,0,1,1,18.7,65.66,0,0,0,0,0,2,24,0.8,2.2,2017-05-17 22:00:00,17,5,2017,0,0,22
"3972",0,"5/17/17 23:00",4,0,1,1,18.6,65.48,0,0,0,0,0,2,24,0.8,2.2,2017-05-17 23:00:00,17,5,2017,0,0,23
"3973",2,"5/18/17 0:00",4,0,1,1,18.5,65.3,74.73,4.985,0,2,0,2,24,0.8,2.2,2017-05-18 00:00:00,18,5,2017,0,0,0
"3974",0,"5/18/17 1:00",4,0,1,1,18.4,65.12,0,0,0,0,0,2,24,0.8,2.2,2017-05-18 01:00:00,18,5,2017,0,0,1
"3975",3,"5/18/17 2:00",4,0,1,1,22.1,71.78,168.61,11.248,0,3,0,2,24,0.8,2.2,2017-05-18 02:00:00,18,5,2017,0,0,2
"3976",1,"5/18/17 3:00",4,0,1,1,25.8,78.44,56.42,3.764,0,1,0,2,24,0.8,2.2,2017-05-18 03:00:00,18,5,2017,0,0,3
"3977",0,"5/18/17 4:00",4,0,1,1,28.1,82.58,0,0,0,0,0,2,24,0.8,2.2,2017-05-18 04:00:00,18,5,2017,0,0,4
"3978",3,"5/18/17 5:00",1,0,1,1,28.8,83.84,153.66,10.25,0,3,0,2,24,0.8,2.2,2017-05-18 05:00:00,18,5,2017,0,0,5
"3979",0,"5/18/17 6:00",1,0,1,1,27.38333333,81.29,0,0,0,0,0,2,24,0.8,2.2,2017-05-18 06:00:00,18,5,2017,0,0,6
"3980",2,"5/18/17 7:00",1,0,1,1,25.96666667,78.74,102.77,6.856,0,2,0,2,24,0.8,2.2,2017-05-18 07:00:00,18,5,2017,0,0,7
"3981",0,"5/18/17 8:00",1,0,1,1,24.55,76.19,0,0,0,0,0,2,24,0.8,2.2,2017-05-18 08:00:00,18,5,2017,0,0,8
"3982",3,"5/18/17 9:00",1,0,1,1,23.13333333,73.64,159.31,10.628,0,3,0,2,24,0.8,2.2,2017-05-18 09:00:00,18,5,2017,0,0,9
"3983",4,"5/18/17 10:00",1,0,1,1,21.71666667,71.09,185.54,12.377,0,4,0,2,24,0.8,2.2,2017-05-18 10:00:00,18,5,2017,0,0,10
"3984",1,"5/18/17 11:00",2,0,1,1,20.3,68.54,34.97,2.333,0,1,0,2,24,0.8,2.2,2017-05-18 11:00:00,18,5,2017,0,0,11
"3985",0,"5/18/17 12:00",2,0,1,1,19.45,67.01,0,0,0,0,0,2,24,0.8,2.2,2017-05-18 12:00:00,18,5,2017,0,0,12
"3986",0,"5/18/17 13:00",2,0,1,1,18.6,65.48,0,0,0,0,0,2,24,0.8,2.2,2017-05-18 13:00:00,18,5,2017,0,0,13
"3987",0,"5/18/17 14:00",2,0,1,1,18.9,66.02,0,0,0,0,0,2,24,0.8,2.2,2017-05-18 14:00:00,18,5,2017,0,0,14
"3988",2,"5/18/17 15:00",3,0,1,1,17.85,64.13,121.65,8.116,1,1,0,2,24,0.8,2.2,2017-05-18 15:00:00,18,5,2017,0,0,15
"3989",0,"5/18/17 16:00",3,0,1,1,16.8,62.24,0,0,0,0,0,2,24,0.8,2.2,2017-05-18 16:00:00,18,5,2017,0,0,16
"3990",0,"5/18/17 17:00",3,0,1,1,16.2,61.16,0,0,0,0,0,2,24,0.8,2.2,2017-05-18 17:00:00,18,5,2017,0,0,17
"3991",1,"5/18/17 18:00",3,0,1,1,16.05,60.89,28.83,1.923,0,1,0,2,24,0.8,2.2,2017-05-18 18:00:00,18,5,2017,0,0,18
"3992",0,"5/18/17 19:00",3,0,1,1,15.9,60.62,0,0,0,0,0,2,24,0.8,2.2,2017-05-18 19:00:00,18,5,2017,0,0,19
"3993",0,"5/18/17 20:00",3,0,1,1,15.75,60.35,0,0,0,0,0,2,24,0.8,2.2,2017-05-18 20:00:00,18,5,2017,0,0,20
"3994",0,"5/18/17 21:00",3,0,1,1,15.6,60.08,0,0,0,0,0,2,24,0.8,2.2,2017-05-18 21:00:00,18,5,2017,0,0,21
"3995",0,"5/18/17 22:00",4,0,1,1,15.45,59.81,0,0,0,0,0,2,24,0.8,2.2,2017-05-18 22:00:00,18,5,2017,0,0,22
"3996",0,"5/18/17 23:00",4,0,1,1,15.3,59.54,0,0,0,0,0,2,24,0.8,2.2,2017-05-18 23:00:00,18,5,2017,0,0,23
"3997",0,"5/19/17 0:00",4,0,1,1,17.2,62.96,0,0,0,0,0,2,24,0.8,2.2,2017-05-19 00:00:00,19,5,2017,0,0,0
"3998",1,"5/19/17 1:00",4,0,1,1,19.4,66.92,62.21,4.15,1,0,0,2,24,0.8,2.2,2017-05-19 01:00:00,19,5,2017,0,0,1
"3999",1,"5/19/17 2:00",4,0,1,1,21.45,70.61,59.27,3.954,1,0,0,2,24,0.8,2.2,2017-05-19 02:00:00,19,5,2017,0,0,2
"4000",2,"5/19/17 3:00",4,0,1,1,23.5,74.3,102.11,6.812,1,1,0,2,24,0.8,2.2,2017-05-19 03:00:00,19,5,2017,0,0,3
"4001",1,"5/19/17 4:00",4,0,1,1,25.55,77.99,51.06,3.406,0,1,0,2,24,0.8,2.2,2017-05-19 04:00:00,19,5,2017,0,0,4
"4002",2,"5/19/17 5:00",1,0,1,1,27.6,81.68,86.87,5.795,0,2,0,2,24,0.8,2.2,2017-05-19 05:00:00,19,5,2017,0,0,5
"4003",0,"5/19/17 6:00",1,0,1,1,27.85,82.13,0,0,0,0,0,2,24,0.8,2.2,2017-05-19 06:00:00,19,5,2017,0,0,6
"4004",0,"5/19/17 7:00",1,0,1,1,28.1,82.58,0,0,0,0,0,2,24,0.8,2.2,2017-05-19 07:00:00,19,5,2017,0,0,7
"4005",0,"5/19/17 8:00",1,0,1,1,27.5,81.5,0,0,0,0,0,2,24,0.8,2.2,2017-05-19 08:00:00,19,5,2017,0,0,8
"4006",0,"5/19/17 9:00",1,0,1,1,26.3,79.34,0,0,0,0,0,2,24,0.8,2.2,2017-05-19 09:00:00,19,5,2017,0,0,9
"4007",0,"5/19/17 10:00",1,0,1,1,25.7,78.26,0,0,0,0,0,2,24,0.8,2.2,2017-05-19 10:00:00,19,5,2017,0,0,10
"4008",2,"5/19/17 11:00",2,0,1,1,24.13333333,75.44,82.6,5.51,1,1,0,2,24,0.8,2.2,2017-05-19 11:00:00,19,5,2017,0,0,11
"4009",3,"5/19/17 12:00",2,0,1,1,22.56666667,72.62,150.31,10.027,0,3,0,2,24,0.8,2.2,2017-05-19 12:00:00,19,5,2017,0,0,12
"4010",3,"5/19/17 13:00",2,0,1,1,21,69.8,131.49,8.772,1,2,0,2,24,0.8,2.2,2017-05-19 13:00:00,19,5,2017,0,0,13
"4011",0,"5/19/17 14:00",2,0,1,1,21.4,70.52,0,0,0,0,0,2,24,0.8,2.2,2017-05-19 14:00:00,19,5,2017,0,0,14
"4012",0,"5/19/17 15:00",3,0,1,1,20.65,69.17,0,0,0,0,0,2,24,0.8,2.2,2017-05-19 15:00:00,19,5,2017,0,0,15
"4013",0,"5/19/17 16:00",3,0,1,1,19.9,67.82,0,0,0,0,0,2,24,0.8,2.2,2017-05-19 16:00:00,19,5,2017,0,0,16
"4014",1,"5/19/17 17:00",3,0,1,1,19.525,67.145,36.62,2.443,1,0,0,2,24,0.8,2.2,2017-05-19 17:00:00,19,5,2017,0,0,17
"4015",1,"5/19/17 18:00",3,0,1,1,19.15,66.47,25.02,1.669,0,1,0,2,24,0.8,2.2,2017-05-19 18:00:00,19,5,2017,0,0,18
"4016",0,"5/19/17 19:00",3,0,1,1,18.775,65.795,0,0,0,0,0,2,24,0.8,2.2,2017-05-19 19:00:00,19,5,2017,0,0,19
"4017",0,"5/19/17 20:00",3,0,1,1,18.4,65.12,0,0,0,0,0,2,24,0.8,2.2,2017-05-19 20:00:00,19,5,2017,0,0,20
"4018",0,"5/19/17 21:00",3,0,1,1,18.7,65.66,0,0,0,0,0,2,24,0.8,2.2,2017-05-19 21:00:00,19,5,2017,0,0,21
"4019",0,"5/19/17 22:00",4,0,1,1,19,66.2,0,0,0,0,0,2,24,0.8,2.2,2017-05-19 22:00:00,19,5,2017,0,0,22
"4020",1,"5/19/17 23:00",4,0,1,1,19.3,66.74,56.05,3.739,0,1,0,2,24,0.8,2.2,2017-05-19 23:00:00,19,5,2017,0,0,23
"4021",1,"5/20/11 0:00",4,1,0,1,19.6,67.28,34.6,2.308,0,1,0,2,24,0.8,2.2,2011-05-20 00:00:00,20,5,2011,0,0,0
"4022",0,"5/20/11 1:00",4,1,0,1,22.1,71.78,0,0,0,0,0,2,24,0.8,2.2,2011-05-20 01:00:00,20,5,2011,0,0,1
"4023",2,"5/20/11 2:00",4,1,0,1,24.5,76.1,111.04,7.408,0,2,0,2,24,0.8,2.2,2011-05-20 02:00:00,20,5,2011,0,0,2
"4024",0,"5/20/11 3:00",4,1,0,1,26.9,80.42,0,0,0,0,0,2,24,0.8,2.2,2011-05-20 03:00:00,20,5,2011,0,0,3
"4025",1,"5/20/11 4:00",4,1,0,1,27.5,81.5,54.2,3.616,0,1,0,2,24,0.8,2.2,2011-05-20 04:00:00,20,5,2011,0,0,4
"4026",0,"5/20/11 5:00",1,1,0,1,27.85,82.13,0,0,0,0,0,2,24,0.8,2.2,2011-05-20 05:00:00,20,5,2011,0,0,5
"4027",1,"5/20/11 6:00",1,1,0,1,28.2,82.76,38.78,2.587,0,1,0,2,24,0.8,2.2,2011-05-20 06:00:00,20,5,2011,0,0,6
"4028",1,"5/20/11 7:00",1,1,0,1,28.6,83.48,59.29,3.955,0,1,0,2,24,0.8,2.2,2011-05-20 07:00:00,20,5,2011,0,0,7
"4029",0,"5/20/11 8:00",1,1,0,1,28.2,82.76,0,0,0,0,0,2,24,0.8,2.2,2011-05-20 08:00:00,20,5,2011,0,0,8
"4030",1,"5/20/11 9:00",1,1,0,1,24.2,75.56,67.16,4.48,0,1,0,2,24,0.8,2.2,2011-05-20 09:00:00,20,5,2011,0,0,9
"4031",1,"5/20/11 10:00",1,1,0,1,24.1,75.38,56.87,3.794,0,1,0,2,24,0.8,2.2,2011-05-20 10:00:00,20,5,2011,0,0,10
"4032",2,"5/20/11 11:00",2,1,0,1,23.2,73.76,68.49,4.569,0,2,0,2,24,0.8,2.2,2011-05-20 11:00:00,20,5,2011,0,0,11
"4033",3,"5/20/11 12:00",2,1,0,1,22.5,72.5,165.2,11.021,0,3,0,2,24,0.8,2.2,2011-05-20 12:00:00,20,5,2011,0,0,12
"4034",1,"5/20/11 13:00",2,1,0,1,21.99,71.582,55.19,3.682,0,1,0,2,24,0.8,2.2,2011-05-20 13:00:00,20,5,2011,0,0,13
"4035",0,"5/20/11 14:00",2,1,0,1,21.48,70.664,0,0,0,0,0,2,24,0.8,2.2,2011-05-20 14:00:00,20,5,2011,0,0,14
"4036",1,"5/20/11 15:00",3,1,0,1,20.97,69.746,58.43,3.898,0,1,0,2,24,0.8,2.2,2011-05-20 15:00:00,20,5,2011,0,0,15
"4037",0,"5/20/11 16:00",3,1,0,1,20.46,68.828,0,0,0,0,0,2,24,0.8,2.2,2011-05-20 16:00:00,20,5,2011,0,0,16
"4038",0,"5/20/11 17:00",3,1,0,1,19.95,67.91,0,0,0,0,0,2,24,0.8,2.2,2011-05-20 17:00:00,20,5,2011,0,0,17
"4039",0,"5/20/11 18:00",3,1,0,1,19.44,66.992,0,0,0,0,0,2,24,0.8,2.2,2011-05-20 18:00:00,20,5,2011,0,0,18
"4040",0,"5/20/11 19:00",3,1,0,1,18.93,66.074,0,0,0,0,0,2,24,0.8,2.2,2011-05-20 19:00:00,20,5,2011,0,0,19
"4041",0,"5/20/11 20:00",3,1,0,1,18.42,65.156,0,0,0,0,0,2,24,0.8,2.2,2011-05-20 20:00:00,20,5,2011,0,0,20
"4042",1,"5/20/11 21:00",3,1,0,1,17.91,64.238,25.75,1.718,0,1,0,2,24,0.8,2.2,2011-05-20 21:00:00,20,5,2011,0,0,21
"4043",0,"5/20/11 22:00",4,1,0,1,17.4,63.32,0,0,0,0,0,2,24,0.8,2.2,2011-05-20 22:00:00,20,5,2011,0,0,22
"4044",0,"5/20/11 23:00",4,1,0,1,19.2,66.56,0,0,0,0,0,2,24,0.8,2.2,2011-05-20 23:00:00,20,5,2011,0,0,23
"4045",0,"5/21/11 0:00",4,1,0,1,21.1,69.98,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 00:00:00,21,5,2011,0,0,0
"4046",0,"5/21/11 1:00",4,1,0,1,22.63333333,72.74,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 01:00:00,21,5,2011,0,0,1
"4047",0,"5/21/11 2:00",4,1,0,1,24.16666667,75.5,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 02:00:00,21,5,2011,0,0,2
"4048",0,"5/21/11 3:00",4,1,0,1,25.7,78.26,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 03:00:00,21,5,2011,0,0,3
"4049",1,"5/21/11 4:00",4,1,0,1,26.85,80.33,60.66,4.047,1,0,0,2,24,0.8,2.2,2011-05-21 04:00:00,21,5,2011,0,0,4
"4050",0,"5/21/11 5:00",1,1,0,1,28,82.4,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 05:00:00,21,5,2011,0,0,5
"4051",0,"5/21/11 6:00",1,1,0,1,28.9,84.02,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 06:00:00,21,5,2011,0,0,6
"4052",4,"5/21/11 7:00",1,1,0,1,29.3,84.74,222.73,14.859,2,2,0,2,24,0.8,2.2,2011-05-21 07:00:00,21,5,2011,0,0,7
"4053",4,"5/21/11 8:00",1,1,0,1,28.05,82.49,171.82,11.462,1,3,0,2,24,0.8,2.2,2011-05-21 08:00:00,21,5,2011,0,0,8
"4054",2,"5/21/11 9:00",1,1,0,1,26.8,80.24,104.96,7.002,1,1,0,2,24,0.8,2.2,2011-05-21 09:00:00,21,5,2011,0,0,9
"4055",1,"5/21/11 10:00",1,1,0,1,26.5,79.7,58.76,3.92,0,1,0,2,24,0.8,2.2,2011-05-21 10:00:00,21,5,2011,0,0,10
"4056",1,"5/21/11 11:00",2,1,0,1,24.4,75.92,53.65,3.579,0,1,0,2,24,0.8,2.2,2011-05-21 11:00:00,21,5,2011,0,0,11
"4057",1,"5/21/11 12:00",2,1,0,1,22.66666667,72.8,43.1,2.875,1,0,0,2,24,0.8,2.2,2011-05-21 12:00:00,21,5,2011,0,0,12
"4058",0,"5/21/11 13:00",2,1,0,1,20.93333333,69.68,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 13:00:00,21,5,2011,0,0,13
"4059",0,"5/21/11 14:00",2,1,0,1,19.2,66.56,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 14:00:00,21,5,2011,0,0,14
"4060",0,"5/21/11 15:00",3,1,0,1,18.4,65.12,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 15:00:00,21,5,2011,0,0,15
"4061",0,"5/21/11 16:00",3,1,0,1,18.2625,64.8725,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 16:00:00,21,5,2011,0,0,16
"4062",1,"5/21/11 17:00",3,1,0,1,18.125,64.625,34.21,2.282,0,1,0,2,24,0.8,2.2,2011-05-21 17:00:00,21,5,2011,0,0,17
"4063",0,"5/21/11 18:00",3,1,0,1,17.9875,64.3775,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 18:00:00,21,5,2011,0,0,18
"4064",0,"5/21/11 19:00",3,1,0,1,17.85,64.13,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 19:00:00,21,5,2011,0,0,19
"4065",0,"5/21/11 20:00",3,1,0,1,17.7125,63.8825,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 20:00:00,21,5,2011,0,0,20
"4066",0,"5/21/11 21:00",3,1,0,1,17.575,63.635,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 21:00:00,21,5,2011,0,0,21
"4067",0,"5/21/11 22:00",4,1,0,1,17.4375,63.3875,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 22:00:00,21,5,2011,0,0,22
"4068",0,"5/21/11 23:00",4,1,0,1,17.3,63.14,0,0,0,0,0,2,24,0.8,2.2,2011-05-21 23:00:00,21,5,2011,0,0,23
"4069",0,"5/22/11 0:00",4,0,1,1,19.65,67.37,0,0,0,0,0,2,24,0.8,2.2,2011-05-22 00:00:00,22,5,2011,0,0,0
"4070",1,"5/22/11 1:00",4,0,1,1,22,71.6,57.53,3.838,0,1,0,2,24,0.8,2.2,2011-05-22 01:00:00,22,5,2011,0,0,1
"4071",3,"5/22/11 2:00",4,0,1,1,24.9,76.82,166.01,11.075,2,1,0,2,24,0.8,2.2,2011-05-22 02:00:00,22,5,2011,0,0,2
"4072",0,"5/22/11 3:00",4,0,1,1,27.6,81.68,0,0,0,0,0,2,24,0.8,2.2,2011-05-22 03:00:00,22,5,2011,0,0,3
"4073",2,"5/22/11 4:00",4,0,1,1,29.2,84.56,89.29,5.957,1,1,0,2,24,0.8,2.2,2011-05-22 04:00:00,22,5,2011,0,0,4
"4074",1,"5/22/11 5:00",1,0,1,1,29,84.2,14.95,0.997,0,1,0,2,24,0.8,2.2,2011-05-22 05:00:00,22,5,2011,0,0,5
"4075",1,"5/22/11 6:00",1,0,1,1,28.8,83.84,57.13,3.811,0,1,0,2,24,0.8,2.2,2011-05-22 06:00:00,22,5,2011,0,0,6
"4076",1,"5/22/11 7:00",1,0,1,1,28.3,82.94,56.81,3.79,1,0,0,2,24,0.8,2.2,2011-05-22 07:00:00,22,5,2011,0,0,7
"4077",2,"5/22/11 8:00",1,0,1,1,27,80.6,102.91,6.865,0,2,0,2,24,0.8,2.2,2011-05-22 08:00:00,22,5,2011,0,0,8
"4078",1,"5/22/11 9:00",1,0,1,1,27.2,80.96,59.03,3.938,1,0,0,2,24,0.8,2.2,2011-05-22 09:00:00,22,5,2011,0,0,9
"4079",2,"5/22/11 10:00",1,0,1,1,25.3,77.54,105.23,7.02,0,2,0,2,24,0.8,2.2,2011-05-22 10:00:00,22,5,2011,0,0,10
"4080",4,"5/22/11 11:00",2,0,1,1,25.2,77.36,213.11,14.217,1,3,0,2,24,0.8,2.2,2011-05-22 11:00:00,22,5,2011,0,0,11
"4081",2,"5/22/11 12:00",2,0,1,1,23.85,74.93,122.59,8.178,0,2,0,2,24,0.8,2.2,2011-05-22 12:00:00,22,5,2011,0,0,12
"4082",4,"5/22/11 13:00",2,0,1,1,22.5,72.5,176.71,11.789,1,3,0,2,24,0.8,2.2,2011-05-22 13:00:00,22,5,2011,0,0,13
"4083",3,"5/22/11 14:00",2,0,1,1,21.73333333,71.12,156.67,10.451,0,3,0,2,24,0.8,2.2,2011-05-22 14:00:00,22,5,2011,0,0,14
"4084",0,"5/22/11 15:00",3,0,1,1,20.96666667,69.74,0,0,0,0,0,2,24,0.8,2.2,2011-05-22 15:00:00,22,5,2011,0,0,15
"4085",2,"5/22/11 16:00",3,0,1,1,20.2,68.36,117.55,7.842,1,1,0,2,24,0.8,2.2,2011-05-22 16:00:00,22,5,2011,0,0,16
"4086",2,"5/22/11 17:00",3,0,1,1,19.43333333,66.98,88.5,5.904,2,0,0,2,24,0.8,2.2,2011-05-22 17:00:00,22,5,2011,0,0,17
"4087",0,"5/22/11 18:00",3,0,1,1,18.66666667,65.6,0,0,0,0,0,2,24,0.8,2.2,2011-05-22 18:00:00,22,5,2011,0,0,18
"4088",4,"5/22/11 19:00",3,0,1,1,17.9,64.22,159.89,10.666,1,3,0,2,24,0.8,2.2,2011-05-22 19:00:00,22,5,2011,0,0,19
"4089",2,"5/22/11 20:00",3,0,1,1,17.13333333,62.84,74.26,4.954,1,1,0,2,24,0.8,2.2,2011-05-22 20:00:00,22,5,2011,0,0,20
"4090",0,"5/22/11 21:00",3,0,1,1,16.36666667,61.46,0,0,0,0,0,2,24,0.8,2.2,2011-05-22 21:00:00,22,5,2011,0,0,21
"4091",1,"5/22/11 22:00",4,0,1,1,15.6,60.08,58.76,3.92,0,1,0,2,24,0.8,2.2,2011-05-22 22:00:00,22,5,2011,0,0,22
"4092",1,"5/22/11 23:00",4,0,1,1,17.5,63.5,59.42,3.964,0,1,0,2,24,0.8,2.2,2011-05-22 23:00:00,22,5,2011,0,0,23
"4093",0,"5/23/11 0:00",4,0,1,1,19.4,66.92,0,0,0,0,0,2,24,0.8,2.2,2011-05-23 00:00:00,23,5,2011,0,0,0
"4094",1,"5/23/11 1:00",4,0,1,1,23.26666667,73.88,55.13,3.678,0,1,0,2,24,0.8,2.2,2011-05-23 01:00:00,23,5,2011,0,0,1
"4095",0,"5/23/11 2:00",4,0,1,1,27.13333333,80.84,0,0,0,0,0,2,24,0.8,2.2,2011-05-23 02:00:00,23,5,2011,0,0,2
"4096",0,"5/23/11 3:00",4,0,1,1,31,87.8,0,0,0,0,0,2,24,0.8,2.2,2011-05-23 03:00:00,23,5,2011,0,0,3
"4097",0,"5/23/11 4:00",4,0,1,1,31.93333333,89.48,0,0,0,0,0,2,24,0.8,2.2,2011-05-23 04:00:00,23,5,2011,0,0,4
"4098",0,"5/23/11 5:00",1,0,1,1,32.86666667,91.16,0,0,0,0,0,2,24,0.8,2.2,2011-05-23 05:00:00,23,5,2011,0,0,5
"4099",0,"5/23/11 6:00",1,0,1,1,33.8,92.84,0,0,0,0,0,2,24,0.8,2.2,2011-05-23 06:00:00,23,5,2011,0,0,6
"4100",0,"5/23/11 7:00",1,0,1,1,33.1,91.58,0,0,0,0,0,2,24,0.8,2.2,2011-05-23 07:00:00,23,5,2011,0,0,7
"4101",0,"5/23/11 8:00",1,0,1,1,33.3,91.94,0,0,0,0,0,2,24,0.8,2.2,2011-05-23 08:00:00,23,5,2011,0,0,8
"4102",0,"5/23/11 9:00",1,0,1,1,32.9,91.22,0,0,0,0,0,2,24,0.8,2.2,2011-05-23 09:00:00,23,5,2011,0,0,9
"4103",1,"5/23/11 10:00",1,0,1,1,31.05,87.89,53.2,3.549,1,0,0,2,24,0.8,2.2,2011-05-23 10:00:00,23,5,2011,0,0,10
"4104",0,"5/23/11 11:00",2,0,1,1,29.2,84.56,0,0,0,0,0,2,24,0.8,2.2,2011-05-23 11:00:00,23,5,2011,0,0,11
"4105",0,"5/23/11 12:00",2,0,1,1,27.66666667,81.8,0,0,0,0,0,2,24,0.8,2.2,2011-05-23 12:00:00,23,5,2011,0,0,12
"4106",0,"5/23/11 13:00",2,0,1,1,26.13333333,79.04,0,0,0,0,0,2,24,0.8,2.2,2011-05-23 13:00:00,23,5,2011,0,0,13
"4107",1,"5/23/11 14:00",2,0,1,1,24.6,76.28,0.48,0.032,1,0,0,2,24,0.8,2.2,2011-05-23 14:00:00,23,5,2011,0,0,14
"4108",1,"5/23/11 15:00",3,0,1,1,24.52727273,76.14909091,58.31,3.89,1,0,0,2,24,0.8,2.2,2011-05-23 15:00:00,23,5,2011,0,0,15
"4109",1,"5/23/11 16:00",3,0,1,1,24.45454545,76.01818182,54.34,3.625,0,1,0,2,24,0.8,2.2,2011-05-23 16:00:00,23,5,2011,0,0,16
"4110",1,"5/23/11 17:00",3,0,1,1,24.38181818,75.88727273,49.35,3.292,0,1,0,2,24,0.8,2.2,2011-05-23 17:00:00,23,5,2011,0,0,17
"4111",1,"5/23/11 18:00",3,0,1,1,24.30909091,75.75636364,31.7,2.115,1,0,0,2,24,0.8,2.2,2011-05-23 18:00:00,23,5,2011,0,0,18
"4112",2,"5/23/11 19:00",3,0,1,1,24.23636364,75.62545455,69.17,4.615,0,2,0,2,24,0.8,2.2,2011-05-23 19:00:00,23,5,2011,0,0,19
"4113",3,"5/23/11 20:00",3,0,1,1,24.16363636,75.49454545,153.58,10.245,1,2,0,2,24,0.8,2.2,2011-05-23 20:00:00,23,5,2011,0,0,20
"4114",0,"5/23/11 21:00",3,0,1,1,24.09090909,75.36363636,0,0,0,0,0,2,24,0.8,2.2,2011-05-23 21:00:00,23,5,2011,0,0,21
"4115",2,"5/23/11 22:00",4,0,1,1,24.01818182,75.23272727,94.09,6.277,0,2,0,2,24,0.8,2.2,2011-05-23 22:00:00,23,5,2011,0,0,22
"4116",1,"5/23/11 23:00",4,0,1,1,23.94545455,75.10181818,36.88,2.46,0,1,0,2,24,0.8,2.2,2011-05-23 23:00:00,23,5,2011,0,0,23
"4117",0,"5/24/11 0:00",4,0,1,1,23.87272727,74.97090909,0,0,0,0,0,2,24,0.8,2.2,2011-05-24 00:00:00,24,5,2011,0,0,0
"4118",0,"5/24/11 1:00",4,0,1,1,23.8,74.84,0,0,0,0,0,2,24,0.8,2.2,2011-05-24 01:00:00,24,5,2011,0,0,1
"4119",1,"5/24/11 2:00",4,0,1,1,28.9,84.02,54.79,3.655,0,1,0,2,24,0.8,2.2,2011-05-24 02:00:00,24,5,2011,0,0,2
"4120",0,"5/24/11 3:00",4,0,1,1,31.9,89.42,0,0,0,0,0,2,24,0.8,2.2,2011-05-24 03:00:00,24,5,2011,0,0,3
"4121",1,"5/24/11 4:00",4,0,1,1,33.6,92.48,31.18,2.08,0,1,0,2,24,0.8,2.2,2011-05-24 04:00:00,24,5,2011,0,0,4
"4122",0,"5/24/11 5:00",1,0,1,1,35,95,0,0,0,0,0,2,24,0.8,2.2,2011-05-24 05:00:00,24,5,2011,0,0,5
