"","pumps","datetimehourly","section","holiday","workday","weathertype","atemp","atemX","totalsales","quantity","newcustomer","returningcustomer","day.rushhour","day.rushhour.pumps","day.delivery.expected","day.delivery.expected.accuracy","day.consump.ave","timedatepos","day_col","month_col","year_col","second_col","min_col","hour_col"
"1353",0,"1/28/17 14:00",2,1,0,1,21.75454545,71.15818182,0,0,0,0,0,2,24,0.8,2.2,2017-01-28 14:00:00,28,1,2017,0,0,14
"1354",0,"1/28/17 15:00",3,1,0,1,22.4,72.32,0,0,0,0,0,2,24,0.8,2.2,2017-01-28 15:00:00,28,1,2017,0,0,15
"1355",1,"1/28/17 16:00",3,1,0,1,23.36666667,74.06,7.6,0.507,0,1,0,2,24,0.8,2.2,2017-01-28 16:00:00,28,1,2017,0,0,16
"1356",2,"1/28/17 17:00",3,1,0,1,24.33333333,75.8,82.86,5.528,1,1,0,2,24,0.8,2.2,2017-01-28 17:00:00,28,1,2017,0,0,17
"1357",2,"1/28/17 18:00",3,1,0,1,25.3,77.54,93.74,6.253,0,2,0,2,24,0.8,2.2,2017-01-28 18:00:00,28,1,2017,0,0,18
"1358",2,"1/28/17 19:00",3,1,0,1,25.8,78.44,95.89,6.397,0,2,0,2,24,0.8,2.2,2017-01-28 19:00:00,28,1,2017,0,0,19
"1359",1,"1/28/17 20:00",3,1,0,1,24.7,76.46,40.05,2.672,0,1,0,2,24,0.8,2.2,2017-01-28 20:00:00,28,1,2017,0,0,20
"1360",0,"1/28/17 21:00",3,1,0,1,22.7,72.86,0,0,0,0,0,2,24,0.8,2.2,2017-01-28 21:00:00,28,1,2017,0,0,21
"1361",1,"1/28/17 22:00",4,1,0,1,21.7,71.06,7.05,0.47,0,1,0,2,24,0.8,2.2,2017-01-28 22:00:00,28,1,2017,0,0,22
"1362",1,"1/28/17 23:00",4,1,0,1,20.3,68.54,52.15,3.479,0,1,0,2,24,0.8,2.2,2017-01-28 23:00:00,28,1,2017,0,0,23
"1363",0,"1/29/17 0:00",4,1,0,1,18.9,66.02,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 00:00:00,29,1,2017,0,0,0
"1364",0,"1/29/17 1:00",4,1,0,1,18.5,65.3,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 01:00:00,29,1,2017,0,0,1
"1365",1,"1/29/17 2:00",4,1,0,1,18.4,65.12,45.21,3.016,0,1,0,2,24,0.8,2.2,2017-01-29 02:00:00,29,1,2017,0,0,2
"1366",0,"1/29/17 3:00",4,1,0,1,18.3,64.94,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 03:00:00,29,1,2017,0,0,3
"1367",0,"1/29/17 4:00",4,1,0,1,18.2,64.76,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 04:00:00,29,1,2017,0,0,4
"1368",1,"1/29/17 5:00",1,1,0,1,17.06666667,62.72,8.09,0.54,0,1,0,2,24,0.8,2.2,2017-01-29 05:00:00,29,1,2017,0,0,5
"1369",0,"1/29/17 6:00",1,1,0,1,15.93333333,60.68,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 06:00:00,29,1,2017,0,0,6
"1370",0,"1/29/17 7:00",1,1,0,1,14.8,58.64,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 07:00:00,29,1,2017,0,0,7
"1371",0,"1/29/17 8:00",1,1,0,1,16.17777778,61.12,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 08:00:00,29,1,2017,0,0,8
"1372",0,"1/29/17 9:00",1,1,0,1,17.55555556,63.6,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 09:00:00,29,1,2017,0,0,9
"1373",0,"1/29/17 10:00",1,1,0,1,18.93333333,66.08,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 10:00:00,29,1,2017,0,0,10
"1374",0,"1/29/17 11:00",2,1,0,1,20.31111111,68.56,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 11:00:00,29,1,2017,0,0,11
"1375",0,"1/29/17 12:00",2,1,0,1,21.68888889,71.04,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 12:00:00,29,1,2017,0,0,12
"1376",0,"1/29/17 13:00",2,1,0,1,23.06666667,73.52,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 13:00:00,29,1,2017,0,0,13
"1377",1,"1/29/17 14:00",2,1,0,1,24.44444444,76,5.76,0.384,0,1,0,2,24,0.8,2.2,2017-01-29 14:00:00,29,1,2017,0,0,14
"1378",0,"1/29/17 15:00",3,1,0,1,25.82222222,78.48,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 15:00:00,29,1,2017,0,0,15
"1379",0,"1/29/17 16:00",3,1,0,1,27.2,80.96,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 16:00:00,29,1,2017,0,0,16
"1380",0,"1/29/17 17:00",3,1,0,1,26.53333333,79.76,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 17:00:00,29,1,2017,0,0,17
"1381",0,"1/29/17 18:00",3,1,0,1,25.86666667,78.56,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 18:00:00,29,1,2017,0,0,18
"1382",0,"1/29/17 19:00",3,1,0,1,25.2,77.36,0,0,0,0,0,2,24,0.8,2.2,2017-01-29 19:00:00,29,1,2017,0,0,19
"1383",1,"1/29/17 20:00",3,1,0,1,24.53333333,76.16,6.49,0.433,0,1,0,2,24,0.8,2.2,2017-01-29 20:00:00,29,1,2017,0,0,20
"1384",1,"1/29/17 21:00",3,1,0,1,23.86666667,74.96,54.83,3.658,0,1,0,2,24,0.8,2.2,2017-01-29 21:00:00,29,1,2017,0,0,21
"1385",1,"1/29/17 22:00",4,1,0,1,23.2,73.76,56.72,3.784,0,1,0,2,24,0.8,2.2,2017-01-29 22:00:00,29,1,2017,0,0,22
"1386",1,"1/29/17 23:00",4,1,0,1,23.2,73.76,31.79,2.121,0,1,0,2,24,0.8,2.2,2017-01-29 23:00:00,29,1,2017,0,0,23
"1387",0,"1/30/17 0:00",4,0,1,1,22.9,73.22,0,0,0,0,0,2,24,0.8,2.2,2017-01-30 00:00:00,30,1,2017,0,0,0
"1388",1,"1/30/17 1:00",4,0,1,1,20.6,69.08,53.41,3.563,0,1,0,2,24,0.8,2.2,2017-01-30 01:00:00,30,1,2017,0,0,1
"1389",0,"1/30/17 2:00",4,0,1,1,20.15,68.27,0,0,0,0,0,2,24,0.8,2.2,2017-01-30 02:00:00,30,1,2017,0,0,2
"1390",1,"1/30/17 3:00",4,0,1,1,19.7,67.46,22.87,1.526,0,1,0,2,24,0.8,2.2,2017-01-30 03:00:00,30,1,2017,0,0,3
"1391",0,"1/30/17 4:00",4,0,1,1,19.35,66.83,0,0,0,0,0,2,24,0.8,2.2,2017-01-30 04:00:00,30,1,2017,0,0,4
"1392",0,"1/30/17 5:00",1,0,1,1,19,66.2,0,0,0,0,0,2,24,0.8,2.2,2017-01-30 05:00:00,30,1,2017,0,0,5
"1393",0,"1/30/17 6:00",1,0,1,1,18.25,64.85,0,0,0,0,0,2,24,0.8,2.2,2017-01-30 06:00:00,30,1,2017,0,0,6
"1394",0,"1/30/17 7:00",1,0,1,1,17.5,63.5,0,0,0,0,0,2,24,0.8,2.2,2017-01-30 07:00:00,30,1,2017,0,0,7
"1395",0,"1/30/17 8:00",1,0,1,1,16.75,62.15,0,0,0,0,0,2,24,0.8,2.2,2017-01-30 08:00:00,30,1,2017,0,0,8
"1396",0,"1/30/17 9:00",1,0,1,1,16,60.8,0,0,0,0,0,2,24,0.8,2.2,2017-01-30 09:00:00,30,1,2017,0,0,9
"1397",0,"1/30/17 10:00",1,0,1,1,15.25,59.45,0,0,0,0,0,2,24,0.8,2.2,2017-01-30 10:00:00,30,1,2017,0,0,10
"1398",2,"1/30/17 11:00",2,0,1,1,14.5,58.1,53.19,3.548,1,1,0,2,24,0.8,2.2,2017-01-30 11:00:00,30,1,2017,0,0,11
"1399",1,"1/30/17 12:00",2,0,1,1,16.65,61.97,47.28,3.154,0,1,0,2,24,0.8,2.2,2017-01-30 12:00:00,30,1,2017,0,0,12
"1400",0,"1/30/17 13:00",2,0,1,1,18.8,65.84,0,0,0,0,0,2,24,0.8,2.2,2017-01-30 13:00:00,30,1,2017,0,0,13
"1401",0,"1/30/17 14:00",2,0,1,1,21.4,70.52,0,0,0,0,0,2,24,0.8,2.2,2017-01-30 14:00:00,30,1,2017,0,0,14
"1402",1,"1/30/17 15:00",3,0,1,1,23.63333333,74.54,43.34,2.891,0,1,0,2,24,0.8,2.2,2017-01-30 15:00:00,30,1,2017,0,0,15
"1403",0,"1/30/17 16:00",3,0,1,1,25.86666667,78.56,0,0,0,0,0,2,24,0.8,2.2,2017-01-30 16:00:00,30,1,2017,0,0,16
"1404",1,"1/30/17 17:00",3,0,1,1,28.1,82.58,56.5,3.769,0,1,0,2,24,0.8,2.2,2017-01-30 17:00:00,30,1,2017,0,0,17
"1405",1,"1/30/17 18:00",3,0,1,1,28.8,83.84,55.25,3.686,0,1,0,2,24,0.8,2.2,2017-01-30 18:00:00,30,1,2017,0,0,18
"1406",0,"1/30/17 19:00",3,0,1,1,28.9,84.02,0,0,0,0,0,2,24,0.8,2.2,2017-01-30 19:00:00,30,1,2017,0,0,19
"1407",2,"1/30/17 20:00",3,0,1,1,28.2,82.76,108.3,7.225,0,2,0,2,24,0.8,2.2,2017-01-30 20:00:00,30,1,2017,0,0,20
"1408",2,"1/30/17 21:00",3,0,1,1,26.2,79.16,105.23,7.02,0,2,0,2,24,0.8,2.2,2017-01-30 21:00:00,30,1,2017,0,0,21
"1409",0,"1/30/17 22:00",4,0,1,1,24.2,75.56,0,0,0,0,0,2,24,0.8,2.2,2017-01-30 22:00:00,30,1,2017,0,0,22
"1410",1,"1/30/17 23:00",4,0,1,1,23.4,74.12,41.25,2.752,0,1,0,2,24,0.8,2.2,2017-01-30 23:00:00,30,1,2017,0,0,23
"1411",0,"1/31/17 0:00",4,0,1,1,21.35,70.43,0,0,0,0,0,2,24,0.8,2.2,2017-01-31 00:00:00,31,1,2017,0,0,0
"1412",0,"1/31/17 1:00",4,0,1,1,19.3,66.74,0,0,0,0,0,2,24,0.8,2.2,2017-01-31 01:00:00,31,1,2017,0,0,1
"1413",0,"1/31/17 2:00",4,0,1,1,18.55,65.39,0,0,0,0,0,2,24,0.8,2.2,2017-01-31 02:00:00,31,1,2017,0,0,2
"1414",1,"1/31/17 3:00",4,0,1,1,17.8,64.04,37.94,2.531,0,1,0,2,24,0.8,2.2,2017-01-31 03:00:00,31,1,2017,0,0,3
"1415",0,"1/31/17 4:00",4,0,1,1,16.75,62.15,0,0,0,0,0,2,24,0.8,2.2,2017-01-31 04:00:00,31,1,2017,0,0,4
"1416",0,"1/31/17 5:00",1,0,1,1,15.7,60.26,0,0,0,0,0,2,24,0.8,2.2,2017-01-31 05:00:00,31,1,2017,0,0,5
"1417",0,"1/31/17 6:00",1,0,1,1,14.98333333,58.97,0,0,0,0,0,2,24,0.8,2.2,2017-01-31 06:00:00,31,1,2017,0,0,6
"1418",0,"1/31/17 7:00",1,0,1,1,14.26666667,57.68,0,0,0,0,0,2,24,0.8,2.2,2017-01-31 07:00:00,31,1,2017,0,0,7
"1419",0,"1/31/17 8:00",1,0,1,1,13.55,56.39,0,0,0,0,0,2,24,0.8,2.2,2017-01-31 08:00:00,31,1,2017,0,0,8
"1420",0,"1/31/17 9:00",1,0,1,1,12.83333333,55.1,0,0,0,0,0,2,24,0.8,2.2,2017-01-31 09:00:00,31,1,2017,0,0,9
"1421",1,"1/31/17 10:00",1,0,1,1,12.11666667,53.81,10.12,0.675,0,1,0,2,24,0.8,2.2,2017-01-31 10:00:00,31,1,2017,0,0,10
"1422",1,"1/31/17 11:00",2,0,1,1,11.4,52.52,21.48,1.433,0,1,0,2,24,0.8,2.2,2017-01-31 11:00:00,31,1,2017,0,0,11
"1423",0,"1/31/17 12:00",2,0,1,1,13.3,55.94,0,0,0,0,0,2,24,0.8,2.2,2017-01-31 12:00:00,31,1,2017,0,0,12
"1424",2,"1/31/17 13:00",2,0,1,1,15.2,59.36,81.05,5.407,0,2,0,2,24,0.8,2.2,2017-01-31 13:00:00,31,1,2017,0,0,13
"1425",1,"1/31/17 14:00",2,0,1,1,18.5,65.3,70.39,4.696,0,1,0,2,24,0.8,2.2,2017-01-31 14:00:00,31,1,2017,0,0,14
"1426",2,"1/31/17 15:00",3,0,1,1,13.5,56.3,96.79,6.457,0,2,0,2,24,0.8,2.2,2017-01-31 15:00:00,31,1,2017,0,0,15
"1427",3,"1/31/17 16:00",3,0,1,1,25.1,77.18,199.37,13.3,0,3,0,2,24,0.8,2.2,2017-01-31 16:00:00,31,1,2017,0,0,16
"1428",2,"1/31/17 17:00",3,0,1,1,26.6,79.88,117.48,7.837,1,1,0,2,24,0.8,2.2,2017-01-31 17:00:00,31,1,2017,0,0,17
"1429",0,"1/31/17 18:00",3,0,1,1,27.9,82.22,0,0,0,0,0,2,24,0.8,2.2,2017-01-31 18:00:00,31,1,2017,0,0,18
"1430",1,"1/31/17 19:00",3,0,1,1,27.3,81.14,32.41,2.162,0,1,0,2,24,0.8,2.2,2017-01-31 19:00:00,31,1,2017,0,0,19
"1431",1,"1/31/17 20:00",3,0,1,1,19.15,66.47,59.08,3.941,0,1,0,2,24,0.8,2.2,2017-01-31 20:00:00,31,1,2017,0,0,20
"1432",0,"1/31/17 21:00",3,0,1,1,11,51.8,0,0,0,0,0,2,24,0.8,2.2,2017-01-31 21:00:00,31,1,2017,0,0,21
"1433",0,"1/31/17 22:00",4,0,1,1,11.8,53.24,0,0,0,0,0,2,24,0.8,2.2,2017-01-31 22:00:00,31,1,2017,0,0,22
"1434",0,"1/31/17 23:00",4,0,1,1,14.28,57.704,0,0,0,0,0,2,24,0.8,2.2,2017-01-31 23:00:00,31,1,2017,0,0,23
"1435",0,"2/1/17 0:00",4,0,1,1,16.76,62.168,0,0,0,0,0,2,24,0.8,2.2,2017-02-01 00:00:00,1,2,2017,0,0,0
"1436",3,"2/1/17 1:00",4,0,1,1,19.24,66.632,153.23,10.222,1,2,0,2,24,0.8,2.2,2017-02-01 01:00:00,1,2,2017,0,0,1
"1437",3,"2/1/17 2:00",4,0,1,1,21.72,71.096,141.91,9.467,0,3,0,2,24,0.8,2.2,2017-02-01 02:00:00,1,2,2017,0,0,2
"1438",1,"2/1/17 3:00",4,0,1,1,24.2,75.56,54.17,3.614,0,1,0,2,24,0.8,2.2,2017-02-01 03:00:00,1,2,2017,0,0,3
"1439",0,"2/1/17 4:00",4,0,1,1,25.8,78.44,0,0,0,0,0,2,24,0.8,2.2,2017-02-01 04:00:00,1,2,2017,0,0,4
"1440",2,"2/1/17 5:00",1,0,1,1,25.5,77.9,102.06,6.809,0,2,0,2,24,0.8,2.2,2017-02-01 05:00:00,1,2,2017,0,0,5
"1441",2,"2/1/17 6:00",1,0,1,1,23.2,73.76,100.03,6.673,0,2,0,2,24,0.8,2.2,2017-02-01 06:00:00,1,2,2017,0,0,6
"1442",2,"2/1/17 7:00",1,0,1,1,22.3,72.14,119.8,7.992,0,2,0,2,24,0.8,2.2,2017-02-01 07:00:00,1,2,2017,0,0,7
"1443",2,"2/1/17 8:00",1,0,1,1,18.9,66.02,75.61,5.044,0,2,0,2,24,0.8,2.2,2017-02-01 08:00:00,1,2,2017,0,0,8
"1444",0,"2/1/17 9:00",1,0,1,1,17.1,62.78,0,0,0,0,0,2,24,0.8,2.2,2017-02-01 09:00:00,1,2,2017,0,0,9
"1445",0,"2/1/17 10:00",1,0,1,1,16,60.8,0,0,0,0,0,2,24,0.8,2.2,2017-02-01 10:00:00,1,2,2017,0,0,10
"1446",0,"2/1/17 11:00",2,0,1,1,15.48181818,59.86727273,0,0,0,0,0,2,24,0.8,2.2,2017-02-01 11:00:00,1,2,2017,0,0,11
"1447",0,"2/1/17 12:00",2,0,1,1,14.96363636,58.93454545,0,0,0,0,0,2,24,0.8,2.2,2017-02-01 12:00:00,1,2,2017,0,0,12
"1448",0,"2/1/17 13:00",2,0,1,1,14.44545455,58.00181818,0,0,0,0,0,2,24,0.8,2.2,2017-02-01 13:00:00,1,2,2017,0,0,13
"1449",0,"2/1/17 14:00",2,0,1,1,13.92727273,57.06909091,0,0,0,0,0,2,24,0.8,2.2,2017-02-01 14:00:00,1,2,2017,0,0,14
"1450",0,"2/1/17 15:00",3,0,1,1,13.40909091,56.13636364,0,0,0,0,0,2,24,0.8,2.2,2017-02-01 15:00:00,1,2,2017,0,0,15
"1451",0,"2/1/17 16:00",3,0,1,1,12.89090909,55.20363636,0,0,0,0,0,2,24,0.8,2.2,2017-02-01 16:00:00,1,2,2017,0,0,16
"1452",0,"2/1/17 17:00",3,0,1,1,12.37272727,54.27090909,0,0,0,0,0,2,24,0.8,2.2,2017-02-01 17:00:00,1,2,2017,0,0,17
"1453",0,"2/1/17 18:00",3,0,1,1,11.85454545,53.33818182,0,0,0,0,0,2,24,0.8,2.2,2017-02-01 18:00:00,1,2,2017,0,0,18
"1454",1,"2/1/17 19:00",3,0,1,1,11.33636364,52.40545455,46.23,3.084,0,1,0,2,24,0.8,2.2,2017-02-01 19:00:00,1,2,2017,0,0,19
"1455",0,"2/1/17 20:00",3,0,1,1,10.81818182,51.47272727,0,0,0,0,0,2,24,0.8,2.2,2017-02-01 20:00:00,1,2,2017,0,0,20
"1456",2,"2/1/17 21:00",3,0,1,1,10.3,50.54,108.51,7.239,0,2,0,2,24,0.8,2.2,2017-02-01 21:00:00,1,2,2017,0,0,21
"1457",2,"2/1/17 22:00",4,0,1,1,12,53.6,79.64,5.313,0,2,0,2,24,0.8,2.2,2017-02-01 22:00:00,1,2,2017,0,0,22
"1458",1,"2/1/17 23:00",4,0,1,1,13.7,56.66,52.2,3.482,0,1,0,2,24,0.8,2.2,2017-02-01 23:00:00,1,2,2017,0,0,23
"1459",2,"2/2/17 0:00",4,0,1,1,18.3,64.94,78.77,5.255,0,2,0,2,24,0.8,2.2,2017-02-02 00:00:00,2,2,2017,0,0,0
"1460",1,"2/2/17 1:00",4,0,1,1,18.8,65.84,63.9,4.263,0,1,0,2,24,0.8,2.2,2017-02-02 01:00:00,2,2,2017,0,0,1
"1461",1,"2/2/17 2:00",4,0,1,1,21.8,71.24,51.67,3.447,0,1,0,2,24,0.8,2.2,2017-02-02 02:00:00,2,2,2017,0,0,2
"1462",0,"2/2/17 3:00",4,0,1,1,23.8,74.84,0,0,0,0,0,2,24,0.8,2.2,2017-02-02 03:00:00,2,2,2017,0,0,3
"1463",1,"2/2/17 4:00",4,0,1,1,22.4,72.32,69.55,4.64,0,1,0,2,24,0.8,2.2,2017-02-02 04:00:00,2,2,2017,0,0,4
"1464",3,"2/2/17 5:00",1,0,1,1,21.9,71.42,167.77,11.192,0,3,0,2,24,0.8,2.2,2017-02-02 05:00:00,2,2,2017,0,0,5
"1465",0,"2/2/17 6:00",1,0,1,1,21.4,70.52,0,0,0,0,0,2,24,0.8,2.2,2017-02-02 06:00:00,2,2,2017,0,0,6
"1466",1,"2/2/17 7:00",1,0,1,1,21.4,70.52,59.54,3.972,0,1,0,2,24,0.8,2.2,2017-02-02 07:00:00,2,2,2017,0,0,7
"1467",1,"2/2/17 8:00",1,0,1,1,20.55,68.99,25.92,1.729,0,1,0,2,24,0.8,2.2,2017-02-02 08:00:00,2,2,2017,0,0,8
"1468",0,"2/2/17 9:00",1,0,1,1,19.7,67.46,0,0,0,0,0,2,24,0.8,2.2,2017-02-02 09:00:00,2,2,2017,0,0,9
"1469",1,"2/2/17 10:00",1,0,1,1,18.6,65.48,42.26,2.819,0,1,0,2,24,0.8,2.2,2017-02-02 10:00:00,2,2,2017,0,0,10
"1470",0,"2/2/17 11:00",2,0,1,1,17.4,63.32,0,0,0,0,0,2,24,0.8,2.2,2017-02-02 11:00:00,2,2,2017,0,0,11
"1471",0,"2/2/17 12:00",2,0,1,1,16.2,61.16,0,0,0,0,0,2,24,0.8,2.2,2017-02-02 12:00:00,2,2,2017,0,0,12
"1472",0,"2/2/17 13:00",2,0,1,1,15.95555556,60.72,0,0,0,0,0,2,24,0.8,2.2,2017-02-02 13:00:00,2,2,2017,0,0,13
"1473",0,"2/2/17 14:00",2,0,1,1,15.71111111,60.28,0,0,0,0,0,2,24,0.8,2.2,2017-02-02 14:00:00,2,2,2017,0,0,14
"1474",0,"2/2/17 15:00",3,0,1,1,15.46666667,59.84,0,0,0,0,0,2,24,0.8,2.2,2017-02-02 15:00:00,2,2,2017,0,0,15
"1475",0,"2/2/17 16:00",3,0,1,1,15.22222222,59.4,0,0,0,0,0,2,24,0.8,2.2,2017-02-02 16:00:00,2,2,2017,0,0,16
"1476",0,"2/2/17 17:00",3,0,1,1,14.97777778,58.96,0,0,0,0,0,2,24,0.8,2.2,2017-02-02 17:00:00,2,2,2017,0,0,17
"1477",0,"2/2/17 18:00",3,0,1,1,14.73333333,58.52,0,0,0,0,0,2,24,0.8,2.2,2017-02-02 18:00:00,2,2,2017,0,0,18
"1478",1,"2/2/17 19:00",3,0,1,1,14.48888889,58.08,37.55,2.505,0,1,0,2,24,0.8,2.2,2017-02-02 19:00:00,2,2,2017,0,0,19
"1479",0,"2/2/17 20:00",3,0,1,1,14.24444444,57.64,0,0,0,0,0,2,24,0.8,2.2,2017-02-02 20:00:00,2,2,2017,0,0,20
"1480",1,"2/2/17 21:00",3,0,1,1,14,57.2,61.65,4.113,0,1,0,2,24,0.8,2.2,2017-02-02 21:00:00,2,2,2017,0,0,21
"1481",0,"2/2/17 22:00",4,0,1,1,14.7,58.46,0,0,0,0,0,2,24,0.8,2.2,2017-02-02 22:00:00,2,2,2017,0,0,22
"1482",1,"2/2/17 23:00",4,0,1,1,15.4,59.72,63.26,4.22,0,1,0,2,24,0.8,2.2,2017-02-02 23:00:00,2,2,2017,0,0,23
"1483",0,"2/3/17 0:00",4,0,1,1,15.85,60.53,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 00:00:00,3,2,2017,0,0,0
"1484",1,"2/3/17 1:00",4,0,1,1,16.3,61.34,33.77,2.253,0,1,0,2,24,0.8,2.2,2017-02-03 01:00:00,3,2,2017,0,0,1
"1485",2,"2/3/17 2:00",4,0,1,1,16.55,61.79,93.23,6.219,0,2,0,2,24,0.8,2.2,2017-02-03 02:00:00,3,2,2017,0,0,2
"1486",0,"2/3/17 3:00",4,0,1,1,16.8,62.24,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 03:00:00,3,2,2017,0,0,3
"1487",0,"2/3/17 4:00",4,0,1,1,19.2,66.56,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 04:00:00,3,2,2017,0,0,4
"1488",0,"2/3/17 5:00",1,0,1,1,18.675,65.615,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 05:00:00,3,2,2017,0,0,5
"1489",2,"2/3/17 6:00",1,0,1,1,18.15,64.67,93.13,6.213,0,2,0,2,24,0.8,2.2,2017-02-03 06:00:00,3,2,2017,0,0,6
"1490",0,"2/3/17 7:00",1,0,1,1,17.625,63.725,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 07:00:00,3,2,2017,0,0,7
"1491",2,"2/3/17 8:00",1,0,1,1,17.1,62.78,103.68,6.917,0,2,0,2,24,0.8,2.2,2017-02-03 08:00:00,3,2,2017,0,0,8
"1492",1,"2/3/17 9:00",1,0,1,1,16.7,62.06,14.8,0.987,0,1,0,2,24,0.8,2.2,2017-02-03 09:00:00,3,2,2017,0,0,9
"1493",0,"2/3/17 10:00",1,0,1,1,17.4,63.32,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 10:00:00,3,2,2017,0,0,10
"1494",1,"2/3/17 11:00",2,0,1,1,17.6,63.68,54.46,3.633,0,1,0,2,24,0.8,2.2,2017-02-03 11:00:00,3,2,2017,0,0,11
"1495",0,"2/3/17 12:00",2,0,1,1,16.8,62.24,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 12:00:00,3,2,2017,0,0,12
"1496",0,"2/3/17 13:00",2,0,1,1,17.3,63.14,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 13:00:00,3,2,2017,0,0,13
"1497",0,"2/3/17 14:00",2,0,1,1,17.2,62.96,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 14:00:00,3,2,2017,0,0,14
"1498",0,"2/3/17 15:00",3,0,1,1,17.1,62.78,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 15:00:00,3,2,2017,0,0,15
"1499",0,"2/3/17 16:00",3,0,1,1,17,62.6,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 16:00:00,3,2,2017,0,0,16
"1500",0,"2/3/17 17:00",3,0,1,1,16.9,62.42,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 17:00:00,3,2,2017,0,0,17
"1501",0,"2/3/17 18:00",3,0,1,1,16.8,62.24,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 18:00:00,3,2,2017,0,0,18
"1502",0,"2/3/17 19:00",3,0,1,1,16.7,62.06,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 19:00:00,3,2,2017,0,0,19
"1503",0,"2/3/17 20:00",3,0,1,1,16.6,61.88,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 20:00:00,3,2,2017,0,0,20
"1504",0,"2/3/17 21:00",3,0,1,1,16.5,61.7,0,0,0,0,0,2,24,0.8,2.2,2017-02-03 21:00:00,3,2,2017,0,0,21
"1505",1,"2/3/17 22:00",4,0,1,1,16.4,61.52,13.49,0.9,1,0,0,2,24,0.8,2.2,2017-02-03 22:00:00,3,2,2017,0,0,22
"1506",3,"2/3/17 23:00",4,0,1,1,16.3,61.34,145.08,9.679,2,1,0,2,24,0.8,2.2,2017-02-03 23:00:00,3,2,2017,0,0,23
"1507",2,"2/4/17 0:00",4,1,0,1,16.2,61.16,99.45,6.635,0,2,0,2,24,0.8,2.2,2017-02-04 00:00:00,4,2,2017,0,0,0
"1508",0,"2/4/17 1:00",4,1,0,1,20,68,0,0,0,0,0,2,24,0.8,2.2,2017-02-04 01:00:00,4,2,2017,0,0,1
"1509",1,"2/4/17 2:00",4,1,0,1,21.9,71.42,56.56,3.773,0,1,0,2,24,0.8,2.2,2017-02-04 02:00:00,4,2,2017,0,0,2
"1510",1,"2/4/17 3:00",4,1,0,1,22.35,72.23,1.23,0.082,0,1,0,2,24,0.8,2.2,2017-02-04 03:00:00,4,2,2017,0,0,3
"1511",0,"2/4/17 4:00",4,1,0,1,22.8,73.04,0,0,0,0,0,2,24,0.8,2.2,2017-02-04 04:00:00,4,2,2017,0,0,4
"1512",1,"2/4/17 5:00",1,1,0,1,22.9,73.22,50.79,3.388,0,1,0,2,24,0.8,2.2,2017-02-04 05:00:00,4,2,2017,0,0,5
"1513",0,"2/4/17 6:00",1,1,0,1,20.7,69.26,0,0,0,0,0,2,24,0.8,2.2,2017-02-04 06:00:00,4,2,2017,0,0,6
"1514",1,"2/4/17 7:00",1,1,0,1,19.4,66.92,50.16,3.346,0,1,0,2,24,0.8,2.2,2017-02-04 07:00:00,4,2,2017,0,0,7
"1515",1,"2/4/17 8:00",1,1,0,1,18.3,64.94,56.06,3.74,0,1,0,2,24,0.8,2.2,2017-02-04 08:00:00,4,2,2017,0,0,8
"1516",0,"2/4/17 9:00",1,1,0,1,17.2,62.96,0,0,0,0,0,2,24,0.8,2.2,2017-02-04 09:00:00,4,2,2017,0,0,9
"1517",0,"2/4/17 10:00",1,1,0,1,16.7,62.06,0,0,0,0,0,2,24,0.8,2.2,2017-02-04 10:00:00,4,2,2017,0,0,10
"1518",0,"2/4/17 11:00",2,1,0,1,16.49333333,61.688,0,0,0,0,0,2,24,0.8,2.2,2017-02-04 11:00:00,4,2,2017,0,0,11
